"","word1","word2","freq"
"3284","didnt","tell",3
"3285","didnt","understand",3
"3286","died","i",3
"3287","diet","i",3
"3288","difference","i",3
"3289","different","people",3
"3290","dinner","i",3
"3291","disabled","list",3
"3292","disclose","donors",3
"3293","distress","inks",3
"3294","district","judge",3
"3295","do","need",3
"3296","doesn’t","make",3
"3297","doesn’t","seem",3
"3298","doesn’t","want",3
"3299","doesnt","know",3
"3300","doesnt","like",3
"3301","doesnt","look",3
"3302","doesnt","matter",3
"3303","doesnt","sound",3
"3304","dog","i",3
"3305","domestic","violence",3
"3306","don’t","believe",3
"3307","don’t","feel",3
"3308","don’t","look",3
"3309","don’t","worry",3
"3310","done","great",3
"3311","done","well",3
"3312","done","work",3
"3313","dont","break",3
"3314","dont","go",3
"3315","dont","miss",3
"3316","dont","realize",3
"3317","dont","remember",3
"3318","dont","seem",3
"3319","dont","take",3
"3320","door","i",3
"3321","doors","open",3
"3322","dr","john",3
"3323","drama","i",3
"3324","drink","specials",3
"3325","driving","around",3
"3326","drunken","driving",3
"3327","due","fact",3
"3328","duke","university",3
"3329","dying","cancer",3
"3330","each","time",3
"3331","earlier","week",3
"3332","early","bird",3
"3333","early","days",3
"3334","early","life",3
"3335","earn","advertising",3
"3336","ease","pain",3
"3337","east","orange",3
"3338","east","side",3
"3339","easter","bunny",3
"3340","easy","ones",3
"3341","economic","times",3
"3342","education","commissioner",3
"3343","education","system",3
"3344","either","way",3
"3345","elementary","school",3
"3346","else","the",3
"3347","else","want",3
"3348","email","address",3
"3349","emergency","medical",3
"3350","end","game",3
"3351","end","season",3
"3352","endangered","species",3
"3353","energy","use",3
"3354","enough","money",3
"3355","enough","room",3
"3356","entirely","new",3
"3357","essex","county",3
"3358","etc","all",3
"3359","eu","associates",3
"3360","eu","this",3
"3361","even","harder",3
"3362","even","it’s",3
"3363","even","one",3
"3364","even","small",3
"3365","even","trying",3
"3366","ever","come",3
"3367","ever","find",3
"3368","ever","going",3
"3369","ever","stop",3
"3370","ever","the",3
"3371","every","bit",3
"3372","every","city",3
"3373","every","game",3
"3374","every","morning",3
"3375","every","night",3
"3376","every","sunday",3
"3377","everyday","life",3
"3378","everyone","can",3
"3379","everyone","knows",3
"3380","exactly","i",3
"3381","excited","part",3
"3382","exciting","i",3
"3383","executive","officer",3
"3384","expect","us",3
"3385","experts","say",3
"3386","extra","money",3
"3387","extremely","difficult",3
"3388","fabulous","weekend",3
"3389","face","face",3
"3390","fall","apart",3
"3391","fallen","asleep",3
"3392","far","beyond",3
"3393","farmers","market",3
"3394","fast","food",3
"3395","fast","forward",3
"3396","favorite","places",3
"3397","federal","agencies",3
"3398","federal","governments",3
"3399","feel","need",3
"3400","feel","really",3
"3401","feel","way",3
"3402","feels","good",3
"3403","fees","advertising",3
"3404","feet","inches",3
"3405","felt","i",3
"3406","field","can",3
"3407","film","directed",3
"3408","film","i",3
"3409","finally","get",3
"3410","find","another",3
"3411","find","people",3
"3412","find","situation",3
"3413","first","base",3
"3414","first","book",3
"3415","first","couple",3
"3416","first","minutes",3
"3417","first","picture",3
"3418","first","rule",3
"3419","first","season",3
"3420","first","the",3
"3421","first","words",3
"3422","five","percent",3
"3423","fiveyear","engagement",3
"3424","florida","state",3
"3425","follow","d",3
"3426","follow","follow",3
"3427","follow","ill",3
"3428","follow","me",3
"3429","follow","twitter",3
"3430","follow","us",3
"3431","follow","you",3
"3432","following","u",3
"3433","following","year",3
"3434","food","processor",3
"3435","food","service",3
"3436","food","trucks",3
"3437","football","history",3
"3438","football","team",3
"3439","for","first",3
"3440","for","instance",3
"3441","for","one",3
"3442","for","part",3
"3443","for","reason",3
"3444","for","the",3
"3445","for","years",3
"3446","foreign","minister",3
"3447","form","communication",3
"3448","former","gov",3
"3449","former","penn",3
"3450","found","dead",3
"3451","four","games",3
"3452","four","innings",3
"3453","four","points",3
"3454","four","seasons",3
"3455","four","straight",3
"3456","four","weeks",3
"3457","free","market",3
"3458","free","time",3
"3459","fresh","air",3
"3460","friday","afternoon",3
"3461","friday","i",3
"3462","friday","march",3
"3463","friday","may",3
"3464","friday","saturday",3
"3465","friend","i",3
"3466","friends","family",3
"3467","friends","like",3
"3468","friends","well",3
"3469","friends","will",3
"3470","friends","years",3
"3471","front","page",3
"3472","fruits","veggies",3
"3473","frying","pan",3
"3474","full","spectrum",3
"3475","fun","read",3
"3476","fun","times",3
"3477","fun","watch",3
"3478","fun","weekend",3
"3479","funny","thing",3
"3480","future","but",3
"3481","future","now",3
"3482","game","but",3
"3483","game","left",3
"3484","game","play",3
"3485","game","season",3
"3486","games","first",3
"3487","games","i",3
"3488","games","one",3
"3489","garden","state",3
"3490","gather","signatures",3
"3491","general","public",3
"3492","get","bed",3
"3493","get","but",3
"3494","get","caught",3
"3495","get","close",3
"3496","get","early",3
"3497","get","even",3
"3498","get","everything",3
"3499","get","hurt",3
"3500","get","lot",3
"3501","get","made",3
"3502","get","name",3
"3503","get","old",3
"3504","get","paid",3
"3505","get","percent",3
"3506","get","point",3
"3507","get","stuck",3
"3508","get","tickets",3
"3509","get","trouble",3
"3510","get","ur",3
"3511","get","you",3
"3512","getting","home",3
"3513","getting","older",3
"3514","gift","i",3
"3515","girls","dont",3
"3516","girls","i",3
"3517","girls","read",3
"3518","give","call",3
"3519","give","good",3
"3520","give","money",3
"3521","give","one",3
"3522","give","something",3
"3523","give","u",3
"3524","given","day",3
"3525","given","moment",3
"3526","gives","us",3
"3527","glad","im",3
"3528","glad","liked",3
"3529","glad","see",3
"3530","glad","youre",3
"3531","glass","wine",3
"3532","go","bed",3
"3533","go","check",3
"3534","go","dinner",3
"3535","go","fast",3
"3536","go","follow",3
"3537","go","get",3
"3538","go","just",3
"3539","go","well",3
"3540","go","without",3
"3541","go","work",3
"3542","god","given",3
"3543","god","said",3
"3544","god","seems",3
"3545","god","will",3
"3546","god’s","people",3
"3547","gods","will",3
"3548","goes","beyond",3
"3549","going","far",3
"3550","going","just",3
"3551","going","run",3
"3552","going","say",3
"3553","going","stuff",3
"3554","going","tell",3
"3555","going","win",3
"3556","going","write",3
"3557","gold","coast",3
"3558","gonna","get",3
"3559","gonna","good",3
"3560","good","back",3
"3561","good","bad",3
"3562","good","cause",3
"3563","good","company",3
"3564","good","day",3
"3565","good","days",3
"3566","good","deal",3
"3567","good","first",3
"3568","good","friends",3
"3569","good","ideas",3
"3570","good","know",3
"3571","good","look",3
"3572","good","meet",3
"3573","good","monday",3
"3574","good","ol",3
"3575","good","one",3
"3576","good","people",3
"3577","good","point",3
"3578","good","question",3
"3579","good","stuff",3
"3580","good","terms",3
"3581","good","though",3
"3582","good","times",3
"3583","good","value",3
"3584","good","work",3
"3585","good","works",3
"3586","good","year",3
"3587","got","another",3
"3588","got","around",3
"3589","got","big",3
"3590","got","going",3
"3591","got","percent",3
"3592","got","see",3
"3593","got","start",3
"3594","got","stuck",3
"3595","gotta","stay",3
"3596","government","workers",3
"3597","governor","said",3
"3598","governor’s","office",3
"3599","grade","level",3
"3600","grand","jury",3
"3601","grand","prize",3
"3602","granite","city",3
"3603","great","film",3
"3604","great","i",3
"3605","great","idea",3
"3606","great","keep",3
"3607","great","lakes",3
"3608","great","see",3
"3609","great","start",3
"3610","great","story",3
"3611","great","week",3
"3612","green","yellow",3
"3613","groups","will",3
"3614","guantanamo","bay",3
"3615","gulf","coast",3
"3616","guys","i",3
"3617","ha","yes",3
"3618","hahaha","i",3
"3619","half","pound",3
"3620","half","size",3
"3621","half","time",3
"3622","hamid","karzai",3
"3623","hand","hand",3
"3624","hand","i",3
"3625","happened","i",3
"3626","happy","ending",3
"3627","happy","result",3
"3628","happy","st",3
"3629","happy","thanksgiving",3
"3630","hard","and",3
"3631","hard","find",3
"3632","hard","people",3
"3633","hard","rock",3
"3634","harford","county",3
"3635","harper","collins",3
"3636","harry","potter",3
"3637","hate","people",3
"3638","have","good",3
"3639","have","seen",3
"3640","he","asked",3
"3641","he","asks",3
"3642","he","came",3
"3643","he","didnt",3
"3644","he","died",3
"3645","he","found",3
"3646","he","kept",3
"3647","he","lives",3
"3648","he","made",3
"3649","he","may",3
"3650","he","must",3
"3651","he","needs",3
"3652","he","soon",3
"3653","he","started",3
"3654","he","tells",3
"3655","he","thought",3
"3656","he","went",3
"3657","he","wont",3
"3658","he’s","trying",3
"3659","head","around",3
"3660","head","coach",3
"3661","head","i",3
"3662","health","i",3
"3663","health","services",3
"3664","health","systems",3
"3665","heart","broken",3
"3666","heat","add",3
"3667","heat","oil",3
"3668","heaven","hell",3
"3669","help","promote",3
"3670","help","support",3
"3671","help","us",3
"3672","helping","i",3
"3673","here","just",3
"3674","here","link",3
"3675","hes","big",3
"3676","hes","got",3
"3677","hes","taking",3
"3678","hey","whats",3
"3679","hi","everyone",3
"3680","high","jump",3
"3681","higher","speeds",3
"3682","highest","court",3
"3683","highland","park",3
"3684","his","love",3
"3685","his","people",3
"3686","historical","society",3
"3687","hold","special",3
"3688","holy","shit",3
"3689","holy","spirit",3
"3690","home","depot",3
"3691","home","equity",3
"3692","home","game",3
"3693","home","office",3
"3694","home","see",3
"3695","homeless","people",3
"3696","hope","doesnt",3
"3697","hope","like",3
"3698","hope","wonderful",3
"3699","hope","youre",3
"3700","hopefully","i",3
"3701","hot","add",3
"3702","hot","summer",3
"3703","hot","tub",3
"3704","hotel","room",3
"3705","hours","minutes",3
"3706","house","blues",3
"3707","house","senate",3
"3708","how","long",3
"3709","how","to",3
"3710","howard","county",3
"3711","however","it’s",3
"3712","however","just",3
"3713","however","many",3
"3714","however","two",3
"3715","human","beings",3
"3716","human","nature",3
"3717","human","resources",3
"3718","husband","wife",3
"3719","hyde","park",3
"3720","i","accidentally",3
"3721","i","another",3
"3722","i","arrived",3
"3723","i","bear",3
"3724","i","bit",3
"3725","i","caught",3
"3726","i","celebrated",3
"3727","i","changed",3
"3728","i","choose",3
"3729","i","cleaned",3
"3730","i","course",3
"3731","i","crazy",3
"3732","i","desperately",3
"3733","i","disappointed",3
"3734","i","encourage",3
"3735","i","end",3
"3736","i","every",3
"3737","i","fan",3
"3738","i","fix",3
"3739","i","followed",3
"3740","i","given",3
"3741","i","grabbed",3
"3742","i","great",3
"3743","i","hadn’t",3
"3744","i","hand",3
"3745","i","heading",3
"3746","i","however",3
"3747","i","immediately",3
"3748","i","learn",3
"3749","i","listened",3
"3750","i","lived",3
"3751","i","lot",3
"3752","i","many",3
"3753","i","meant",3
"3754","i","mentioned",3
"3755","i","mostly",3
"3756","i","new",3
"3757","i","not",3
"3758","i","noticed",3
"3759","i","opportunity",3
"3760","i","originally",3
"3761","i","part",3
"3762","i","personally",3
"3763","i","photographed",3
"3764","i","place",3
"3765","i","planned",3
"3766","i","playing",3
"3767","i","pleased",3
"3768","i","point",3
"3769","i","prefer",3
"3770","i","prepared",3
"3771","i","present",3
"3772","i","question",3
"3773","i","ran",3
"3774","i","rather",3
"3775","i","reach",3
"3776","i","regret",3
"3777","i","remembered",3
"3778","i","resist",3
"3779","i","right",3
"3780","i","scared",3
"3781","i","second",3
"3782","i","seem",3
"3783","i","sense",3
"3784","i","show",3
"3785","i","showed",3
"3786","i","sit",3
"3787","i","sitting",3
"3788","i","spotted",3
"3789","i","stand",3
"3790","i","stood",3
"3791","i","stop",3
"3792","i","supposed",3
"3793","i","talk",3
"3794","i","talked",3
"3795","i","talking",3
"3796","i","thankful",3
"3797","i","tossed",3
"3798","i","trouble",3
"3799","i","trust",3
"3800","i","turn",3
"3801","i","visited",3
"3802","i","wait",3
"3803","i","waited",3
"3804","i","woke",3
"3805","i","wondered",3
"3806","i","worried",3
"3807","i’m","fairly",3
"3808","i’m","just",3
"3809","i’m","saying",3
"3810","i’m","trying",3
"3811","i’ve","always",3
"3812","i’ve","done",3
"3813","i’ve","just",3
"3814","id","get",3
"3815","id","still",3
"3816","if","anything",3
"3817","if","look",3
"3818","if","one",3
"3819","if","see",3
"3820","if","u",3
"3821","if","you’re",3
"3822","if","youve",3
"3823","ill","check",3
"3824","ill","follow",3
"3825","ill","try",3
"3826","illegal","immigration",3
"3827","illinois","incorporated",3
"3828","im","actually",3
"3829","im","amazed",3
"3830","im","completely",3
"3831","im","feeling",3
"3832","im","following",3
"3833","im","huge",3
"3834","im","learning",3
"3835","im","much",3
"3836","im","often",3
"3837","im","pleased",3
"3838","im","probably",3
"3839","im","starting",3
"3840","immediate","threat",3
"3841","important","part",3
"3842","important","remember",3
"3843","important","thing",3
"3844","important","things",3
"3845","in","august",3
"3846","in","black",3
"3847","in","interview",3
"3848","in","january",3
"3849","in","midst",3
"3850","in","process",3
"3851","in","response",3
"3852","in","s",3
"3853","in","total",3
"3854","in","video",3
"3855","in","years",3
"3856","industry","i",3
"3857","information","can",3
"3858","inside","head",3
"3859","instead","im",3
"3860","international","community",3
"3861","international","law",3
"3862","is”","subject",3
"3863","issue","said",3
"3864","issues","many",3
"3865","it","another",3
"3866","it","appears",3
"3867","it","became",3
"3868","it","comes",3
"3869","it","didn’t",3
"3870","it","didnt",3
"3871","it","doesn’t",3
"3872","it","easy",3
